countryname,ccode,iso3c,year,location,lat,lon,toa
United States,2,USA,2011,Pearl Harbor,21.3557748,-157.9991298,28804
United States,2,USA,2011,Fort Campbell,36.6313383,-87.6156884,38095
United States,2,USA,2011,Fort Bragg,35.1422775,-78.9987279,10347
United States,2,USA,2011,Fort Bragg,35.1422775,-78.9987279,41000
United States,2,USA,2011,Fort Bragg,35.1422775,-78.9987279,32000
United States,2,USA,2011,Fort Bragg,35.1422775,-78.9987279,11000
United States,2,USA,2011,Fort Bragg,35.1422775,-78.9987279,13465
United States,2,USA,2011,Fort Bragg,35.1422775,-78.9987279,15795
United States,2,USA,2011,Cannon Afb,34.3863913,-103.316328,13287
United States,2,USA,2011,Cannon Afb,34.3863913,-103.316328,26006
United States,2,USA,2011,Cannon Afb,34.3863913,-103.316328,12636
United States,2,USA,2011,Cannon Afb,34.3863913,-103.316328,24622
United States,2,USA,2011,Cannon Afb,34.3863913,-103.316328,39674
United States,2,USA,2011,Fort Stewart,31.8694349,-81.6077657,35100
United States,2,USA,2011,Hanscom Afb,42.4582471,-71.2740825,2900
United States,2,USA,2011,Aberdeen Proving Ground,39.3891419,-76.2307063,105000
United States,2,USA,2011,Bethesda Naval Hospital,36.79264,-84.903148,17100
United States,2,USA,2011,Bethesda Naval Hospital,36.79264,-84.903148,62900
United States,2,USA,2011,Fort Detrick,39.4353796,-77.4285967,23100
United States,2,USA,2011,Fort Detrick,39.4353796,-77.4285967,4300
United States,2,USA,2011,Fort Detrick,39.4353796,-77.4285967,2700
United States,2,USA,2011,Fort Detrick,39.4353796,-77.4285967,3700
United States,2,USA,2011,Fort Detrick,39.4353796,-77.4285967,17400
United States,2,USA,2011,Fort Detrick,39.4353796,-77.4285967,11900
United States,2,USA,2011,White Sands,32.3837754,-106.4966154,22900
United States,2,USA,2011,Fort Bliss,32.2463821,-106.3742617,147100
United States,2,USA,2011,Lackland Afb,29.3862862,-98.6009001,162500
United States,2,USA,2011,Fort Belvoir,38.7282122,-77.1509829,6300
United States,2,USA,2011,Fort Lewis,47.1086912,-122.5549795,8400
United States,2,USA,2011,Pentagon,38.8708932,-77.0545071,6473
United States,2,USA,2011,Pentagon,38.8708932,-77.0545071,51928
United States,2,USA,2011,Pentagon,38.8708932,-77.0545071,4923
United States,2,USA,2011,Pueblo Depot,34.055869,-118.2389462,65569
United States,2,USA,2011,Blue Grass Army Depot,37.6981122,-84.2203898,59402
United States,2,USA,2012,Fort Wainwright,64.6053824,-147.8563083,114000
United States,2,USA,2012,Jb Elmendorf-Richardson,29.255703,-98.328299,26000
United States,2,USA,2012,Jb Elmendorf-Richardson,29.255703,-98.328299,74000
United States,2,USA,2012,Jb Elmendorf-Richardson,29.255703,-98.328299,3600
United States,2,USA,2012,Fort Rucker,31.4514071,-85.7839347,11600
United States,2,USA,2012,Fort Irwin,35.3833955,-116.5447533,15500
United States,2,USA,2012,Fort Irwin,35.3833955,-116.5447533,7500
United States,2,USA,2012,Presidio Monterey,36.6030801,-121.9142738,3000
United States,2,USA,2012,Fort Carson,38.5906561,-104.8157641,14400
United States,2,USA,2012,Fort Carson,38.5906561,-104.8157641,67000
United States,2,USA,2012,Fort Carson,38.5906561,-104.8157641,46000
United States,2,USA,2012,Fort Carson,38.5906561,-104.8157641,14200
United States,2,USA,2012,Fort Carson,38.5906561,-104.8157641,63000
United States,2,USA,2012,Fort Carson,38.5906561,-104.8157641,34000
United States,2,USA,2012,Fort Benning,32.3523691,-84.9688191,13600
United States,2,USA,2012,Fort Benning,32.3523691,-84.9688191,23000
United States,2,USA,2012,Fort Gordon,33.420972,-82.1620645,1450
United States,2,USA,2012,Fort Stewart,31.8694349,-81.6077657,2600
United States,2,USA,2012,Fort Shafter,21.3507612,-157.8840168,17500
United States,2,USA,2012,Schofield Barracks,21.4933652,-158.065188,32000
United States,2,USA,2012,Schofield Barracks,21.4933652,-158.065188,73000
United States,2,USA,2012,Fort Riley,39.1714753,-96.7798334,13000
United States,2,USA,2012,Fort Riley,39.1714753,-96.7798334,10400
United States,2,USA,2012,Fort Riley,39.1714753,-96.7798334,60000
United States,2,USA,2012,Forbes Air Field,40.353687,-79.521977,5300
United States,2,USA,2012,Fort Campbell,36.6313383,-87.6156884,16000
United States,2,USA,2012,Fort Campbell,36.6313383,-87.6156884,40000
United States,2,USA,2012,Fort Campbell,36.6313383,-87.6156884,18500
United States,2,USA,2012,Fort Campbell,36.6313383,-87.6156884,67000
United States,2,USA,2012,Fort Campbell,36.6313383,-87.6156884,18000
United States,2,USA,2012,Fort Campbell,36.6313383,-87.6156884,65000
United States,2,USA,2012,Fort Campbell,36.6313383,-87.6156884,23000
United States,2,USA,2012,Fort Knox,37.8976552,-85.9038521,7000
United States,2,USA,2012,Fort Knox,37.8976552,-85.9038521,48000
United States,2,USA,2012,Fort Polk,31.0520668,-93.1712188,9200
United States,2,USA,2012,Fort Polk,31.0520668,-93.1712188,2600
United States,2,USA,2012,Fort Polk,31.0520668,-93.1712188,23000
United States,2,USA,2012,Fort Polk,31.0520668,-93.1712188,8300
United States,2,USA,2012,Aberdeen Proving Ground,39.3891419,-76.2307063,15500
United States,2,USA,2012,Aberdeen Proving Ground,39.3891419,-76.2307063,63000
United States,2,USA,2012,Fort Meade,27.7522526,-81.8017491,43000
United States,2,USA,2012,Fort Meade,27.7522526,-81.8017491,36000
United States,2,USA,2012,Fort Leonard Wood,37.70114,-92.1693303,49000
United States,2,USA,2012,Fort Bragg,35.1422775,-78.9987279,42000
United States,2,USA,2012,Fort Bragg,35.1422775,-78.9987279,18000
United States,2,USA,2012,Fort Bragg,35.1422775,-78.9987279,54000
United States,2,USA,2012,Fort Bragg,35.1422775,-78.9987279,49000
United States,2,USA,2012,Fort Bragg,35.1422775,-78.9987279,23000
United States,2,USA,2012,"Fort Drum, New York",44.1337512,-75.5766325,5700
United States,2,USA,2012,"Fort Drum, New York",44.1337512,-75.5766325,7600
United States,2,USA,2012,Fort Sill,34.6710832,-98.3894604,25000
United States,2,USA,2012,Fort Sill,34.6710832,-98.3894604,13200
United States,2,USA,2012,Fort Sill,34.6710832,-98.3894604,36000
United States,2,USA,2012,Fort Sill,34.6710832,-98.3894604,3400
United States,2,USA,2012,Fort Sill,34.6710832,-98.3894604,51000
United States,2,USA,2012,Fort Sill,34.6710832,-98.3894604,23000
United States,2,USA,2012,Fort Sill,34.6710832,-98.3894604,33000
United States,2,USA,2012,Mcalester,34.9334981,-95.7697934,6300
United States,2,USA,2012,Mcalester,34.9334981,-95.7697934,1700
United States,2,USA,2012,Fort Jackson,29.3570565,-89.4547218,59000
United States,2,USA,2012,Fort Jackson,29.3570565,-89.4547218,4900
United States,2,USA,2012,Fort Bliss,32.2463821,-106.3742617,24000
United States,2,USA,2012,Fort Bliss,32.2463821,-106.3742617,14600
United States,2,USA,2012,Fort Bliss,32.2463821,-106.3742617,14600
United States,2,USA,2012,Fort Bliss,32.2463821,-106.3742617,14600
United States,2,USA,2012,Fort Bliss,32.2463821,-106.3742617,13000
United States,2,USA,2012,Fort Bliss,32.2463821,-106.3742617,19000
United States,2,USA,2012,Fort Bliss,32.2463821,-106.3742617,39000
United States,2,USA,2012,Fort Bliss,32.2463821,-106.3742617,2400
United States,2,USA,2012,Fort Bliss,32.2463821,-106.3742617,8300
United States,2,USA,2012,Fort Hood,31.2014388,-97.7717578,51000
United States,2,USA,2012,Fort Hood,31.2014388,-97.7717578,47000
United States,2,USA,2012,Fort Hood,31.2014388,-97.7717578,15500
United States,2,USA,2012,Fort Hood,31.2014388,-97.7717578,18500
United States,2,USA,2012,Red River Army Depot,33.4312116,-94.3187785,44000
United States,2,USA,2012,Jb San Antonio,28.3361142,-82.2745308,10400
United States,2,USA,2012,Dugway Proving Ground,40.1886807,-113.2126765,32000
United States,2,USA,2012,Fort Belvoir,38.7282122,-77.1509829,52000
United States,2,USA,2012,Fort Belvoir,38.7282122,-77.1509829,31000
United States,2,USA,2012,Jb Langley Eustis,48.02711,-122.403074,26000
United States,2,USA,2012,Jb Lewis Mcchord,47.1230708,-122.4683936,56000
United States,2,USA,2012,Jb Lewis Mcchord,47.1230708,-122.4683936,28000
United States,2,USA,2012,Jb Lewis Mcchord,47.1230708,-122.4683936,7300
United States,2,USA,2012,Jb Lewis Mcchord,47.1230708,-122.4683936,59000
United States,2,USA,2012,Jb Lewis Mcchord,47.1230708,-122.4683936,64000
United States,2,USA,2012,Jb Lewis Mcchord,47.1230708,-122.4683936,34000
United States,2,USA,2012,Jb Lewis Mcchord,47.1230708,-122.4683936,48000
United States,2,USA,2012,Fort Benning,32.3523691,-84.9688191,5100
United States,2,USA,2012,Fort Benning,32.3523691,-84.9688191,25000
United States,2,USA,2012,Fort Polk,31.0520668,-93.1712188,27000
United States,2,USA,2012,Fort Mc Clellan,33.638024,-111.675357,16500
United States,2,USA,2012,Fort Chaffee,35.3123139,-94.3060452,3500
United States,2,USA,2012,Papago Military Reservation,19.785799,-155.09456,17800
United States,2,USA,2012,Camp Roberts,39.1783828,-86.1936016,32000
United States,2,USA,2012,Camp Roberts,39.1783828,-86.1936016,6160
United States,2,USA,2012,Camp San Luis Obispo,35.3379642,-120.6982121,8000
United States,2,USA,2012,Fort Carson,38.5906561,-104.8157641,43000
United States,2,USA,2012,Aurora,41.7571701,-88.3147539,3600
United States,2,USA,2012,Alamosa,37.5780995,-105.7890452,6400
United States,2,USA,2012,Camp Blanding,29.9468559,-81.9732405,2400
United States,2,USA,2012,Camp Blanding,29.9468559,-81.9732405,3100
United States,2,USA,2012,Atlanta,33.7489924,-84.3902644,11000
United States,2,USA,2012,Hinesville,31.8477298,-81.5960354,17500
United States,2,USA,2012,Macon,32.8406946,-83.6324022,14500
United States,2,USA,2012,Kalaeloa,21.3164283,-158.0695659,33000
United States,2,USA,2012,Normal,40.5117699,-88.9944815,10000
United States,2,USA,2012,Camp Atterbury,39.2890345,-86.0406433,21000
United States,2,USA,2012,Camp Atterbury,39.2890345,-86.0406433,8900
United States,2,USA,2012,Camp Atterbury,39.2890345,-86.0406433,25000
United States,2,USA,2012,Camp Atterbury,39.2890345,-86.0406433,27000
United States,2,USA,2012,Indianapolis,39.7683331,-86.1583502,25700
United States,2,USA,2012,Natick,42.2836393,-71.346996,9000
United States,2,USA,2012,Dundalk,39.2574114,-76.5236745,16000
United States,2,USA,2012,Westminster,39.8366528,-105.0372046,10400
United States,2,USA,2012,La Plata,37.2238295,-107.593634,9000
United States,2,USA,2012,Bangor,44.8011821,-68.7778138,15600
United States,2,USA,2012,Brunswick,43.9145244,-69.9653278,23000
United States,2,USA,2012,Camp Ripley,46.2026955,-94.4421323,8400
United States,2,USA,2012,Camp Shelby,31.1482431,-89.061112,25000
United States,2,USA,2012,Camp Shelby,31.1482431,-89.061112,12600
United States,2,USA,2012,Camp Shelby,31.1482431,-89.061112,27000
United States,2,USA,2012,Greensboro,36.0726355,-79.7919754,3700
United States,2,USA,2012,Mead,40.2333174,-104.99859,9100
United States,2,USA,2012,Grand Island,40.924271,-98.338685,22000
United States,2,USA,2012,Lakehurst,40.014561,-74.3112574,49000
United States,2,USA,2012,Santa Fe,35.6876096,-105.9384569,5200
United States,2,USA,2012,Las Vegas,36.1672559,-115.1485163,23000
United States,2,USA,2012,Camp Gruber,35.6736362,-95.180316,10361
United States,2,USA,2012,Camp Gruber,35.6736362,-95.180316,3000
United States,2,USA,2012,The Dalles,45.6015056,-121.1841587,13800
United States,2,USA,2012,Allendale,38.5267143,-87.7097495,4300
United States,2,USA,2012,Camp Williams,34.2323905,-117.7907743,6500
United States,2,USA,2012,Fort Pickett,37.0436223,-77.9075283,11000
United States,2,USA,2012,Camp Williams,34.2323905,-117.7907743,7000
United States,2,USA,2012,Buckhannon,38.9939426,-80.2322698,10000
United States,2,USA,2012,Cheyenne,41.139981,-104.820246,8900
United States,2,USA,2012,Fort Hunter Liggett,35.9522262,-121.2306495,5200
United States,2,USA,2012,Fort Collins,40.5508527,-105.0668085,13600
United States,2,USA,2012,Homewood,41.5573283,-87.6654739,16000
United States,2,USA,2012,Rockford,42.2713945,-89.093966,12800
United States,2,USA,2012,Lawrence,38.9719384,-95.2359496,57000
United States,2,USA,2012,Kansas City,39.100105,-94.5781416,13000
United States,2,USA,2012,Attleboro,41.9438129,-71.2806515,22000
United States,2,USA,2012,Saint Joseph,41.9031963,-85.5356726,11800
United States,2,USA,2012,Weldon Springs,38.806793,-76.931316,19000
United States,2,USA,2012,Greensboro,36.0726355,-79.7919754,19000
United States,2,USA,2012,Schenectady,42.8142432,-73.9395687,20000
United States,2,USA,2012,Orangeburg,33.4918203,-80.8556476,12000
United States,2,USA,2012,Fort Mccoy,44.0251114,-90.6797461,5300
United States,2,USA,2012,Fort Mccoy,44.0251114,-90.6797461,5400
United States,2,USA,2012,Fort Mccoy,44.0251114,-90.6797461,4600
United States,2,USA,2012,Fort Mccoy,44.0251114,-90.6797461,12000
United States,2,USA,2012,Yuma,32.665135,-114.4760316,81897
United States,2,USA,2012,Yuma,32.665135,-114.4760316,39515
United States,2,USA,2012,Yuma,32.665135,-114.4760316,41373
United States,2,USA,2012,Barstow,34.8957684,-117.0172077,8590
United States,2,USA,2012,Bridgeport,41.1847223,-73.1867205,19238
United States,2,USA,2012,Camp Pendleton,33.3070018,-117.47376,113091
United States,2,USA,2012,Camp Pendleton,33.3070018,-117.47376,78271
United States,2,USA,2012,Camp Pendleton,33.3070018,-117.47376,12606
United States,2,USA,2012,Camp Pendleton,33.3070018,-117.47376,29187
United States,2,USA,2012,Camp Pendleton,33.3070018,-117.47376,12476
United States,2,USA,2012,Camp Pendleton,33.3070018,-117.47376,16411
United States,2,USA,2012,Camp Pendleton,33.3070018,-117.47376,48345
United States,2,USA,2012,Camp Pendleton,33.3070018,-117.47376,18530
United States,2,USA,2012,Camp Pendleton,33.3070018,-117.47376,6163
United States,2,USA,2012,Point Mugu,34.1140701,-119.1179302,15377
United States,2,USA,2012,Twentynine Palms,34.1356915,-116.0543506,18819
United States,2,USA,2012,Twentynine Palms,34.1356915,-116.0543506,15882
United States,2,USA,2012,Twentynine Palms,34.1356915,-116.0543506,23743
United States,2,USA,2012,Twentynine Palms,34.1356915,-116.0543506,8665
United States,2,USA,2012,Coronado,32.6915199,-117.1766947,46763
United States,2,USA,2012,Coronado,32.6915199,-117.1766947,61672
United States,2,USA,2012,Jacksonville,30.3321838,-81.655651,25985
United States,2,USA,2012,Jacksonville,30.3321838,-81.655651,6085
United States,2,USA,2012,Jacksonville,30.3321838,-81.655651,4482
United States,2,USA,2012,Mayport,41.0336768,-79.2514282,14998
United States,2,USA,2012,Whiting Field,44.2577785,-88.3873952,20620
United States,2,USA,2012,Kings Bay,25.6373263,-80.3011631,52913
United States,2,USA,2012,Kings Bay,25.6373263,-80.3011631,33150
United States,2,USA,2012,Barking Sands,22.0259646,-159.7846071,9679
United States,2,USA,2012,Kaneohe Bay,39.199246,-81.46023,57704
United States,2,USA,2012,Joint Base Pearl Harbor-Hickam,39.455639,-90.628129,7492
United States,2,USA,2012,Great Lakes,42.3093241,-87.8496551,91042
United States,2,USA,2012,Indian Head,38.6005785,-77.1622733,67779
United States,2,USA,2012,Patuxent River,38.8142728,-76.7117773,45844
United States,2,USA,2012,"Camp Lejeune, North Carolina",34.639415,-77.342016,27439
United States,2,USA,2012,"Camp Lejeune, North Carolina",34.639415,-77.342016,16821
United States,2,USA,2012,"Camp Lejeune, North Carolina",34.639415,-77.342016,75214
United States,2,USA,2012,"Camp Lejeune, North Carolina",34.639415,-77.342016,81008
United States,2,USA,2012,Cherry Point Marine Corps Air Station,37.729326,-88.926092,17760
United States,2,USA,2012,New River,37.7301385,-80.9057796,69511
United States,2,USA,2012,New River,37.7301385,-80.9057796,9419
United States,2,USA,2012,Beaufort,32.4315813,-80.6698286,21096
United States,2,USA,2012,Norfolk,36.8462923,-76.2929252,81304
United States,2,USA,2012,Norfolk,36.8462923,-76.2929252,26924
United States,2,USA,2012,Portsmouth,43.0702223,-70.7548621,74864
United States,2,USA,2012,Quantico,38.5228755,-77.2901863,9969
United States,2,USA,2012,Quantico,38.5228755,-77.2901863,6442
United States,2,USA,2012,Quantico,38.5228755,-77.2901863,31374
United States,2,USA,2012,Quantico,38.5228755,-77.2901863,5034
United States,2,USA,2012,Quantico,38.5228755,-77.2901863,28488
United States,2,USA,2012,Quantico,38.5228755,-77.2901863,27079
United States,2,USA,2012,Quantico,38.5228755,-77.2901863,75304
United States,2,USA,2012,Bremerton,47.5653663,-122.6246836,13341
United States,2,USA,2012,Kitsap,47.594502,-122.6474421,17894
United States,2,USA,2012,Kitsap,47.594502,-122.6474421,25948
United States,2,USA,2012,Kitsap,47.594502,-122.6474421,78002
United States,2,USA,2012,Pittsburgh,40.4416941,-79.9900861,13759
United States,2,USA,2012,Memphis,35.1490215,-90.0516285,7949
United States,2,USA,2012,Eielson Afb,64.6755195,-147.0571962,45000
United States,2,USA,2012,Jb Elmendorf-Richardson,29.255703,-98.328299,97000
United States,2,USA,2012,Davis-Monthan Afb,32.1707957,-110.8699024,20500
United States,2,USA,2012,Davis-Monthan Afb,32.1707957,-110.8699024,12500
United States,2,USA,2012,Luke Afb,33.5354345,-112.3735227,6000
United States,2,USA,2012,Luke Afb,33.5354345,-112.3735227,18000
United States,2,USA,2012,Travis Afb,38.2632198,-121.945363,22000
United States,2,USA,2012,Vandenberg Afb,34.7383545,-120.5826246,14200
United States,2,USA,2012,U.s. Air Force Academy,39.0130908,-104.8868756,13400
United States,2,USA,2012,Dover Afb,39.1283048,-75.4679193,2800
United States,2,USA,2012,Patrick Afb,28.2422228,-80.6091074,79000
United States,2,USA,2012,Fort Riley,39.1714753,-96.7798334,7600
United States,2,USA,2012,Barksdale Afb,32.4971362,-93.6106774,23500
United States,2,USA,2012,Whiteman Afb,38.7299184,-93.5613436,4800
United States,2,USA,2012,Pope Afb,21.87614,-159.445139,6000
United States,2,USA,2012,Minot Afb,48.420011,-101.3372095,22000
United States,2,USA,2012,Minot Afb,48.420011,-101.3372095,11800
United States,2,USA,2012,Minot Afb,48.420011,-101.3372095,34000
United States,2,USA,2012,Offutt Afb,41.1173841,-95.9082652,150000
United States,2,USA,2012,Cannon Afb,34.3863913,-103.316328,15000
United States,2,USA,2012,Cannon Afb,34.3863913,-103.316328,7598
United States,2,USA,2012,Holloman Afb,33.076831,-106.2190016,11200
United States,2,USA,2012,Holloman Afb,33.076831,-106.2190016,8000
United States,2,USA,2012,Holloman Afb,33.076831,-106.2190016,5800
United States,2,USA,2012,Holloman Afb,33.076831,-106.2190016,4200
