ccode,iso3c,countryname,year,month,quarter,source,troops_ad,army_ad,navy_ad,air_force_ad,marine_corps_ad,coast_guard_ad,space_force_ad,army_national_guard,air_national_guard,army_reserve,navy_reserve,marine_corps_reserve,air_force_reserve,coast_guard_reserve,total_selected_reserve,army_civilian,navy_civilian,marine_corps_civilian,air_force_civilian,dod_civilian,total_civilian,year_quarter,troops_all,region
712,MNG,Mongolia,2016,June,2,June 2016,15,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2016.2,15,East Asia & Pacific
712,MNG,Mongolia,2016,March,1,March 2016,4,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2016.1,4,East Asia & Pacific
712,MNG,Mongolia,2016,September,3,September 2016,12,4,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2016.3,12,East Asia & Pacific
712,MNG,Mongolia,2017,December,4,December 2017,3,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2017.4,3,East Asia & Pacific
712,MNG,Mongolia,2017,June,2,June 2017,17,4,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2017.2,17,East Asia & Pacific
712,MNG,Mongolia,2017,March,1,March 2017,13,4,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2017.1,13,East Asia & Pacific
712,MNG,Mongolia,2017,September,3,September 2017,3,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2017.3,3,East Asia & Pacific
712,MNG,Mongolia,2018,December,4,December 2018,4,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2018.4,4,East Asia & Pacific
712,MNG,Mongolia,2018,June,2,June 2018,9,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2018.2,9,East Asia & Pacific
712,MNG,Mongolia,2018,March,1,March 2018,4,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2018.1,4,East Asia & Pacific
712,MNG,Mongolia,2018,September,3,September 2018,4,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2018.3,4,East Asia & Pacific
712,MNG,Mongolia,2019,December,4,December 2019,12,4,0,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,2019.4,12,East Asia & Pacific
712,MNG,Mongolia,2019,June,2,June 2019,9,4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,2019.2,9,East Asia & Pacific
712,MNG,Mongolia,2019,March,1,March 2019,4,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,2019.1,4,East Asia & Pacific
712,MNG,Mongolia,2019,September,3,September 2019,4,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,2019.3,4,East Asia & Pacific
712,MNG,Mongolia,2020,December,4,December 2020,12,4,0,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2020.4,12,East Asia & Pacific
712,MNG,Mongolia,2020,June,2,June 2020,21,3,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,2020.2,21,East Asia & Pacific
712,MNG,Mongolia,2020,March,1,March 2020,10,3,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,2020.1,10,East Asia & Pacific
712,MNG,Mongolia,2020,September,3,September 2020,12,4,0,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,2020.3,12,East Asia & Pacific
712,MNG,Mongolia,2021,December,4,December 2021,11,3,0,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2021.4,11,East Asia & Pacific
712,MNG,Mongolia,2021,June,2,June 2021,23,4,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2021.2,23,East Asia & Pacific
712,MNG,Mongolia,2021,March,1,March 2021,12,4,0,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2021.1,12,East Asia & Pacific
712,MNG,Mongolia,2021,September,3,September 2021,12,3,0,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2021.3,12,East Asia & Pacific
712,MNG,Mongolia,2022,December,4,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2022.4,NA,East Asia & Pacific
712,MNG,Mongolia,2022,June,2,June 2022,15,4,0,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,2022.2,15,East Asia & Pacific
712,MNG,Mongolia,2022,March,1,March 2022,14,4,0,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,2022.1,14,East Asia & Pacific
712,MNG,Mongolia,2022,September,3,September 2022,13,4,0,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,2022.3,13,East Asia & Pacific
712,MNG,Mongolia,2023,December,4,December 2023,13,4,0,1,8,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2023.4,13,East Asia & Pacific
712,MNG,Mongolia,2023,June,2,NA,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2023.2,NA,East Asia & Pacific
712,MNG,Mongolia,2023,March,1,NA,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2023.1,NA,East Asia & Pacific
712,MNG,Mongolia,2023,September,3,September 2023,12,4,0,1,8,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2023.3,12,East Asia & Pacific
712,MNG,Mongolia,2024,December,4,December 2024,12,4,0,1,7,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2024.4,12,East Asia & Pacific
712,MNG,Mongolia,2024,June,2,June 2024,11,4,0,1,6,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2024.2,11,East Asia & Pacific
712,MNG,Mongolia,2024,March,1,March 2024,12,4,0,1,7,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2024.1,12,East Asia & Pacific
712,MNG,Mongolia,2024,September,3,September 2024,13,3,0,1,9,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2024.3,13,East Asia & Pacific
712,MNG,Mongolia,2025,December,4,December 2025,12,5,0,1,6,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2025.4,12,East Asia & Pacific
712,MNG,Mongolia,2025,June,2,June 2025,13,4,0,1,8,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2025.2,13,East Asia & Pacific
712,MNG,Mongolia,2025,March,1,March 2025,13,4,0,1,8,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2025.1,13,East Asia & Pacific
712,MNG,Mongolia,2025,September,3,September 2025,13,5,0,1,7,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2025.3,13,East Asia & Pacific
713,TWN,Taiwan,1950,June,2,June 1950,22,0,0,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1950.2,22,East Asia & Pacific
713,TWN,Taiwan,1951,June,2,Stepwise Imputation,555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1951.2,555,East Asia & Pacific
713,TWN,Taiwan,1952,June,2,Stepwise Imputation,1088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1952.2,1088,East Asia & Pacific
713,TWN,Taiwan,1953,June,2,June 1953,1622,548,730,142,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1953.2,1622,East Asia & Pacific
713,TWN,Taiwan,1954,June,2,June 1954,8348,629,3122,152,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1954.2,8348,East Asia & Pacific
713,TWN,Taiwan,1955,June,2,June 1955,14186,1492,4123,1376,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1955.2,14186,East Asia & Pacific
713,TWN,Taiwan,1956,June,2,June 1956,10758,2388,1580,1345,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1956.2,10758,East Asia & Pacific
713,TWN,Taiwan,1957,June,2,Kane 2006,6261,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1957.2,6261,East Asia & Pacific
713,TWN,Taiwan,1957,September,3,September 1957,6261,1751,3216,1243,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1957.3,6261,East Asia & Pacific
713,TWN,Taiwan,1958,June,2,Kane 2006,19044,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1958.2,19044,East Asia & Pacific
713,TWN,Taiwan,1958,September,3,September 1958,19044,2139,12563,2159,2077,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1958.3,19044,East Asia & Pacific
713,TWN,Taiwan,1959,June,2,Kane 2006,4402,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1959.2,4402,East Asia & Pacific
713,TWN,Taiwan,1959,September,3,September 1959,6257,1339,2459,2407,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1959.3,6257,East Asia & Pacific
713,TWN,Taiwan,1960,June,2,Kane 2006,4147,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1960.2,4147,East Asia & Pacific
713,TWN,Taiwan,1960,September,3,September 1960,4893,1262,1306,2276,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1960.3,4893,East Asia & Pacific
713,TWN,Taiwan,1961,June,2,Kane 2006,4349,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1961.2,4349,East Asia & Pacific
713,TWN,Taiwan,1961,September,3,September 1961,4834,1206,1137,2445,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1961.3,4834,East Asia & Pacific
713,TWN,Taiwan,1962,June,2,Kane 2006,4121,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1962.2,4121,East Asia & Pacific
713,TWN,Taiwan,1962,September,3,September 1962,5574,1102,2171,2256,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1962.3,5574,East Asia & Pacific
713,TWN,Taiwan,1963,June,2,Kane 2006,3923,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1963.2,3923,East Asia & Pacific
713,TWN,Taiwan,1963,September,3,September 1963,4817,1124,1603,2050,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1963.3,4817,East Asia & Pacific
713,TWN,Taiwan,1964,June,2,Kane 2006,3802,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1964.2,3802,East Asia & Pacific
713,TWN,Taiwan,1964,September,3,September 1964,4849,1047,1756,2010,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1964.3,4849,East Asia & Pacific
713,TWN,Taiwan,1965,June,2,Kane 2006,4175,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1965.2,4175,East Asia & Pacific
713,TWN,Taiwan,1965,September,3,September 1965,4265,988,821,2423,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1965.3,4265,East Asia & Pacific
713,TWN,Taiwan,1966,June,2,Kane 2006,7689,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1966.2,7689,East Asia & Pacific
713,TWN,Taiwan,1966,September,3,September 1966,10236,993,3299,5911,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1966.3,10236,East Asia & Pacific
713,TWN,Taiwan,1967,June,2,Kane 2006,9038,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1967.2,9038,East Asia & Pacific
713,TWN,Taiwan,1967,September,3,September 1967,11315,998,3087,7199,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1967.3,11315,East Asia & Pacific
713,TWN,Taiwan,1968,June,2,Kane 2006,8874,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1968.2,8874,East Asia & Pacific
713,TWN,Taiwan,1968,September,3,September 1968,8874,908,766,7174,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1968.3,8874,East Asia & Pacific
713,TWN,Taiwan,1969,June,2,Kane 2006,9243,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1969.2,9243,East Asia & Pacific
713,TWN,Taiwan,1969,September,3,September 1969,9243,902,765,7551,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1969.3,9243,East Asia & Pacific
713,TWN,Taiwan,1970,June,2,Kane 2006,8813,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1970.2,8813,East Asia & Pacific
713,TWN,Taiwan,1970,September,3,September 1970,8813,897,779,7114,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1970.3,8813,East Asia & Pacific
713,TWN,Taiwan,1971,June,2,Kane 2006,8565,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1971.2,8565,East Asia & Pacific
713,TWN,Taiwan,1971,September,3,September 1971,8565,915,813,6815,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1971.3,8565,East Asia & Pacific
713,TWN,Taiwan,1972,June,2,Kane 2006,8289,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1972.2,8289,East Asia & Pacific
713,TWN,Taiwan,1972,September,3,September 1972,8289,508,785,6958,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1972.3,8289,East Asia & Pacific
713,TWN,Taiwan,1973,June,2,Kane 2006,8267,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1973.2,8267,East Asia & Pacific
713,TWN,Taiwan,1973,September,3,September 1973,8267,540,714,6977,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1973.3,8267,East Asia & Pacific
713,TWN,Taiwan,1974,June,2,Kane 2006,4619,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1974.2,4619,East Asia & Pacific
713,TWN,Taiwan,1974,September,3,September 1974,4619,514,585,3496,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1974.3,4619,East Asia & Pacific
713,TWN,Taiwan,1975,June,2,Kane 2006,2584,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1975.2,2584,East Asia & Pacific
713,TWN,Taiwan,1975,September,3,September 1975,2584,423,499,1650,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1975.3,2584,East Asia & Pacific
713,TWN,Taiwan,1976,June,2,Kane 2006,2090,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1976.2,2090,East Asia & Pacific
713,TWN,Taiwan,1976,September,3,September 1976,2090,419,396,1267,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1976.3,2090,East Asia & Pacific
713,TWN,Taiwan,1977,June,2,Kane 2006,995,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1977.2,995,East Asia & Pacific
713,TWN,Taiwan,1977,September,3,September 1977,995,279,288,418,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1977.3,995,East Asia & Pacific
713,TWN,Taiwan,1978,June,2,Kane 2006,753,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1978.2,753,East Asia & Pacific
713,TWN,Taiwan,1978,September,3,September 1978,753,176,209,357,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1978.3,753,East Asia & Pacific
713,TWN,Taiwan,1979,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1979.2,0,East Asia & Pacific
713,TWN,Taiwan,1979,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1979.3,0,East Asia & Pacific
713,TWN,Taiwan,1980,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1980.2,0,East Asia & Pacific
713,TWN,Taiwan,1980,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1980.3,0,East Asia & Pacific
713,TWN,Taiwan,1981,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1981.2,0,East Asia & Pacific
713,TWN,Taiwan,1981,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1981.3,0,East Asia & Pacific
713,TWN,Taiwan,1982,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1982.2,0,East Asia & Pacific
713,TWN,Taiwan,1982,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1982.3,0,East Asia & Pacific
713,TWN,Taiwan,1983,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1983.2,0,East Asia & Pacific
713,TWN,Taiwan,1983,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1983.3,0,East Asia & Pacific
713,TWN,Taiwan,1984,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1984.2,0,East Asia & Pacific
713,TWN,Taiwan,1984,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1984.3,0,East Asia & Pacific
713,TWN,Taiwan,1985,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1985.2,0,East Asia & Pacific
713,TWN,Taiwan,1985,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1985.3,0,East Asia & Pacific
713,TWN,Taiwan,1986,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1986.2,0,East Asia & Pacific
713,TWN,Taiwan,1986,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1986.3,0,East Asia & Pacific
713,TWN,Taiwan,1987,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1987.2,0,East Asia & Pacific
713,TWN,Taiwan,1987,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1987.3,0,East Asia & Pacific
713,TWN,Taiwan,1988,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1988.2,0,East Asia & Pacific
713,TWN,Taiwan,1988,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1988.3,0,East Asia & Pacific
713,TWN,Taiwan,1989,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1989.2,0,East Asia & Pacific
713,TWN,Taiwan,1989,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1989.3,0,East Asia & Pacific
713,TWN,Taiwan,1990,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1990.2,0,East Asia & Pacific
713,TWN,Taiwan,1990,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1990.3,0,East Asia & Pacific
713,TWN,Taiwan,1991,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1991.2,0,East Asia & Pacific
713,TWN,Taiwan,1991,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1991.3,0,East Asia & Pacific
713,TWN,Taiwan,1992,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1992.2,0,East Asia & Pacific
713,TWN,Taiwan,1992,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1992.3,0,East Asia & Pacific
713,TWN,Taiwan,1993,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1993.2,0,East Asia & Pacific
713,TWN,Taiwan,1993,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1993.3,0,East Asia & Pacific
713,TWN,Taiwan,1994,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1994.2,0,East Asia & Pacific
713,TWN,Taiwan,1994,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1994.3,0,East Asia & Pacific
713,TWN,Taiwan,1995,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1995.2,0,East Asia & Pacific
713,TWN,Taiwan,1995,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1995.3,0,East Asia & Pacific
713,TWN,Taiwan,1996,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1996.2,0,East Asia & Pacific
713,TWN,Taiwan,1996,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1996.3,0,East Asia & Pacific
713,TWN,Taiwan,1997,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1997.2,0,East Asia & Pacific
713,TWN,Taiwan,1997,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1997.3,0,East Asia & Pacific
713,TWN,Taiwan,1998,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1998.2,0,East Asia & Pacific
713,TWN,Taiwan,1998,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1998.3,0,East Asia & Pacific
713,TWN,Taiwan,1999,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1999.2,0,East Asia & Pacific
713,TWN,Taiwan,1999,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1999.3,0,East Asia & Pacific
713,TWN,Taiwan,2000,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2000.2,0,East Asia & Pacific
713,TWN,Taiwan,2000,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2000.3,0,East Asia & Pacific
713,TWN,Taiwan,2001,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2001.2,0,East Asia & Pacific
713,TWN,Taiwan,2001,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2001.3,0,East Asia & Pacific
713,TWN,Taiwan,2002,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2002.2,0,East Asia & Pacific
713,TWN,Taiwan,2002,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2002.3,0,East Asia & Pacific
713,TWN,Taiwan,2003,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2003.2,0,East Asia & Pacific
713,TWN,Taiwan,2003,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2003.3,0,East Asia & Pacific
713,TWN,Taiwan,2004,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2004.2,0,East Asia & Pacific
713,TWN,Taiwan,2004,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2004.3,0,East Asia & Pacific
713,TWN,Taiwan,2005,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2005.2,0,East Asia & Pacific
713,TWN,Taiwan,2005,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2005.3,0,East Asia & Pacific
713,TWN,Taiwan,2006,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2006.2,0,East Asia & Pacific
713,TWN,Taiwan,2006,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2006.3,0,East Asia & Pacific
713,TWN,Taiwan,2007,June,2,Kane 2006,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2007.2,0,East Asia & Pacific
713,TWN,Taiwan,2007,September,3,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2007.3,0,East Asia & Pacific
