MMEID,Ex_Name,Series_Name,gwcode,country,year,Location,lat,lon,StartDate,s.year,s.month,s.day,EndDate,e.year,e.month,e.day,CPX,Air,Land,Sea,Amphibious,Cyber,Warfighting,Peacekeeping,Humanitarian,FocusDescription,AdditionalParticipantInfo,participant_count
mme1711,Sea Breeze 98,Sea Breeze,360,Romania,1998,"Ukraine, Off Odessa, Black Sea",46.482526,30.7233095,10/28/98,1998,10,28,10/31/98,1998,10,31,0,0,1,1,0,0,0,0,1,practice international sea peace-keeping interactions in humanitarian and rescue operations,NA,11
mme1711,Sea Breeze 98,Sea Breeze,365,Russia,1998,"Ukraine, Off Odessa, Black Sea",46.482526,30.7233095,10/28/98,1998,10,28,10/31/98,1998,10,31,0,0,1,1,0,0,0,0,1,practice international sea peace-keeping interactions in humanitarian and rescue operations,NA,11
mme1711,Sea Breeze 98,Sea Breeze,640,Turkey,1998,"Ukraine, Off Odessa, Black Sea",46.482526,30.7233095,10/28/98,1998,10,28,10/31/98,1998,10,31,0,0,1,1,0,0,0,0,1,practice international sea peace-keeping interactions in humanitarian and rescue operations,NA,11
mme1711,Sea Breeze 98,Sea Breeze,369,Ukraine,1998,"Ukraine, Off Odessa, Black Sea",46.482526,30.7233095,10/28/98,1998,10,28,10/31/98,1998,10,31,0,0,1,1,0,0,0,0,1,practice international sea peace-keeping interactions in humanitarian and rescue operations,NA,11
mme1711,Sea Breeze 98,Sea Breeze,200,United Kingdom,1998,"Ukraine, Off Odessa, Black Sea",46.482526,30.7233095,10/28/98,1998,10,28,10/31/98,1998,10,31,0,0,1,1,0,0,0,0,1,practice international sea peace-keeping interactions in humanitarian and rescue operations,NA,11
mme1711,Sea Breeze 98,Sea Breeze,2,United States,1998,"Ukraine, Off Odessa, Black Sea",46.482526,30.7233095,10/28/98,1998,10,28,10/31/98,1998,10,31,0,0,1,1,0,0,0,0,1,practice international sea peace-keeping interactions in humanitarian and rescue operations,NA,11
mme1712,seabat-98,NA,771,Bangladesh,1998,-9,NA,NA,1998-10-xx,1998,10,xx,1998-10-xx,1998,10,xx,0,0,0,0,0,0,0,0,1,conducting relief and rescue operation during natural calamity as well as rehabilitation work in the post-disaster period,NA,2
mme1712,seabat-98,NA,2,United States,1998,-9,NA,NA,1998-10-xx,1998,10,xx,1998-10-xx,1998,10,xx,0,0,0,0,0,0,0,0,1,conducting relief and rescue operation during natural calamity as well as rehabilitation work in the post-disaster period,NA,2
mme1713,Singaroo 98,Singaroo,900,Australia,1998,Off the Northern Australian coast,-25.274398,133.775136,10/23/98,1998,10,23,10/30/98,1998,10,30,0,0,0,1,0,0,1,0,0,"work together in the areas of anti-submarine warfare, anti-surface warfare and anti-air warfare",NA,2
mme1713,Singaroo 98,Singaroo,830,Singapore,1998,Off the Northern Australian coast,-25.274398,133.775136,10/23/98,1998,10,23,10/30/98,1998,10,30,0,0,0,1,0,0,1,0,0,"work together in the areas of anti-submarine warfare, anti-surface warfare and anti-air warfare",NA,2
mme1714,-9,NA,310,Hungary,1998,"Bercsenyi Miklos Mechanized Artillery Brigade in Hodmezoevasarhely, southeastern Hungary",46.4181262,20.3300315,11/4/98,1998,11,4,11/6/98,1998,11,6,0,0,1,0,0,0,1,1,0,practising peacekeeping and tactical duties.,NA,2
mme1714,-9,NA,290,Poland,1998,"Bercsenyi Miklos Mechanized Artillery Brigade in Hodmezoevasarhely, southeastern Hungary",46.4181262,20.3300315,11/4/98,1998,11,4,11/6/98,1998,11,6,0,0,1,0,0,0,1,1,0,practising peacekeeping and tactical duties.,NA,2
mme1715,-9,NA,339,Albania,1998,"Albania, Zall-Herr",41.3893716,19.8268842,11/3/98,1998,11,3,11/14/98,1998,11,14,0,0,1,0,0,0,1,0,0,improve their ability to counter terrorist activities,NA,2
mme1715,-9,NA,2,United States,1998,"Albania, Zall-Herr",41.3893716,19.8268842,11/3/98,1998,11,3,11/14/98,1998,11,14,0,0,1,0,0,0,1,0,0,improve their ability to counter terrorist activities,NA,2
mme1716,-9,NA,740,Japan,1998,"Japan, Kirishima Training Area",36.204824,138.252924,11/5/98,1998,11,5,11/13/98,1998,11,13,0,0,1,0,0,0,0,0,1,programs on communication and rescue,NA,2
mme1716,-9,NA,2,United States,1998,"Japan, Kirishima Training Area",36.204824,138.252924,11/5/98,1998,11,5,11/13/98,1998,11,13,0,0,1,0,0,0,0,0,1,programs on communication and rescue,NA,2
mme1717,-9,NA,663,Jordan,1998,-9,NA,NA,1998-11-xx,1998,11,xx,1998-11-xx,1998,11,xx,1,0,0,0,0,0,1,0,0,conducting joint exercises with US forces on the level of a formation command using simulators and computers.,NA,2
mme1717,-9,NA,2,United States,1998,-9,NA,NA,1998-11-xx,1998,11,xx,1998-11-xx,1998,11,xx,1,0,0,0,0,0,1,0,0,conducting joint exercises with US forces on the level of a formation command using simulators and computers.,NA,2
mme1718,-9,NA,740,Japan,1998,sea of Japan,38.848848,135,1998-11-xx,1998,11,xx,1998-11-xx,1998,11,xx,0,1,0,1,0,0,1,0,0,nvolving antisubmarine ships and fighter interceptors,NA,2
mme1718,-9,NA,2,United States,1998,sea of Japan,38.848848,135,1998-11-xx,1998,11,xx,1998-11-xx,1998,11,xx,0,1,0,1,0,0,1,0,0,nvolving antisubmarine ships and fighter interceptors,NA,2
mme1719,Baltic Cooperation-98,Baltic Cooperation,390,Denmark,1998,"Kiel and Hamburg, Germany",53.5457594,9.9843066,11/3/98,1998,11,3,11/10/98,1998,11,10,1,0,0,0,0,0,0,1,0,encourage partnership for peace in carrying out peacekeeping operations,NA,5
mme1719,Baltic Cooperation-98,Baltic Cooperation,366,Estonia,1998,"Kiel and Hamburg, Germany",53.5457594,9.9843066,11/3/98,1998,11,3,11/10/98,1998,11,10,1,0,0,0,0,0,0,1,0,encourage partnership for peace in carrying out peacekeeping operations,NA,5
mme1719,Baltic Cooperation-98,Baltic Cooperation,260,Germany,1998,"Kiel and Hamburg, Germany",53.5457594,9.9843066,11/3/98,1998,11,3,11/10/98,1998,11,10,1,0,0,0,0,0,0,1,0,encourage partnership for peace in carrying out peacekeeping operations,NA,5
mme1719,Baltic Cooperation-98,Baltic Cooperation,368,Lithuania,1998,"Kiel and Hamburg, Germany",53.5457594,9.9843066,11/3/98,1998,11,3,11/10/98,1998,11,10,1,0,0,0,0,0,0,1,0,encourage partnership for peace in carrying out peacekeeping operations,NA,5
mme1719,Baltic Cooperation-98,Baltic Cooperation,290,Poland,1998,"Kiel and Hamburg, Germany",53.5457594,9.9843066,11/3/98,1998,11,3,11/10/98,1998,11,10,1,0,0,0,0,0,0,1,0,encourage partnership for peace in carrying out peacekeeping operations,NA,5
mme172,Wintex-Cimex 81,Wintex,NA,-9,1981,-9,NA,NA,3/9/81,1981,3,9,3/20/81,1981,3,20,1,0,0,0,0,0,1,0,0,"test the efficiency of NATO's civil and military commands, its communications network and speed of reaction from the various capitals",NATO countries,1
mme1720,Adventure Exchange 98,Adventure Exchange,NA,-9,1998,Slovenia,46.151241,14.995463,11/13/98,1998,11,13,11/27/98,1998,11,27,0,0,0,0,0,0,1,0,0,aimed at testing their ability to react to ethnic groups' conflicts,"involving 5,500 troops from the alliance and its partnership states",9
mme1720,Adventure Exchange 98,Adventure Exchange,390,Denmark,1998,Slovenia,46.151241,14.995463,11/13/98,1998,11,13,11/27/98,1998,11,27,0,0,0,0,0,0,1,0,0,aimed at testing their ability to react to ethnic groups' conflicts,"involving 5,500 troops from the alliance and its partnership states",9
mme1720,Adventure Exchange 98,Adventure Exchange,390,Denmark,1998,Slovenia,46.151241,14.995463,11/13/98,1998,11,13,11/27/98,1998,11,27,0,0,0,0,0,0,1,0,0,aimed at testing their ability to react to ethnic groups' conflicts,"involving 5,500 troops from the alliance and its partnership states",9
mme1720,Adventure Exchange 98,Adventure Exchange,260,Germany,1998,Slovenia,46.151241,14.995463,11/13/98,1998,11,13,11/27/98,1998,11,27,0,0,0,0,0,0,1,0,0,aimed at testing their ability to react to ethnic groups' conflicts,"involving 5,500 troops from the alliance and its partnership states",9
mme1720,Adventure Exchange 98,Adventure Exchange,325,Italy,1998,Slovenia,46.151241,14.995463,11/13/98,1998,11,13,11/27/98,1998,11,27,0,0,0,0,0,0,1,0,0,aimed at testing their ability to react to ethnic groups' conflicts,"involving 5,500 troops from the alliance and its partnership states",9
mme1720,Adventure Exchange 98,Adventure Exchange,210,Netherlands,1998,Slovenia,46.151241,14.995463,11/13/98,1998,11,13,11/27/98,1998,11,27,0,0,0,0,0,0,1,0,0,aimed at testing their ability to react to ethnic groups' conflicts,"involving 5,500 troops from the alliance and its partnership states",9
mme1720,Adventure Exchange 98,Adventure Exchange,349,Slovenia,1998,Slovenia,46.151241,14.995463,11/13/98,1998,11,13,11/27/98,1998,11,27,0,0,0,0,0,0,1,0,0,aimed at testing their ability to react to ethnic groups' conflicts,"involving 5,500 troops from the alliance and its partnership states",9
mme1720,Adventure Exchange 98,Adventure Exchange,200,United Kingdom,1998,Slovenia,46.151241,14.995463,11/13/98,1998,11,13,11/27/98,1998,11,27,0,0,0,0,0,0,1,0,0,aimed at testing their ability to react to ethnic groups' conflicts,"involving 5,500 troops from the alliance and its partnership states",9
mme1720,Adventure Exchange 98,Adventure Exchange,2,United States,1998,Slovenia,46.151241,14.995463,11/13/98,1998,11,13,11/27/98,1998,11,27,0,0,0,0,0,0,1,0,0,aimed at testing their ability to react to ethnic groups' conflicts,"involving 5,500 troops from the alliance and its partnership states",9
mme1721,Cope Tiger 98,Cope Tiger,830,Singapore,1998,"Singapore and Thailand, Korat Royal Thai Airbase and other places",13.9216914,100.620619,11/9/98,1998,11,9,11/13/98,1998,11,13,1,1,0,0,0,0,1,0,0,aim to familiarize the participants with one anther's operating procedures through mission planning exercises,NA,3
mme1721,Cope Tiger 98,Cope Tiger,800,Thailand,1998,"Singapore and Thailand, Korat Royal Thai Airbase and other places",13.9216914,100.620619,11/9/98,1998,11,9,11/13/98,1998,11,13,1,1,0,0,0,0,1,0,0,aim to familiarize the participants with one anther's operating procedures through mission planning exercises,NA,3
mme1721,Cope Tiger 98,Cope Tiger,2,United States,1998,"Singapore and Thailand, Korat Royal Thai Airbase and other places",13.9216914,100.620619,11/9/98,1998,11,9,11/13/98,1998,11,13,1,1,0,0,0,0,1,0,0,aim to familiarize the participants with one anther's operating procedures through mission planning exercises,NA,3
mme1722,Eagle 15/9b,Eagle,850,Indonesia,1998,"surabaya, java sea, karlmata straits and natuna sea",-7.2574719,112.7520883,11/9/98,1998,11,9,11/18/98,1998,11,18,0,0,1,1,0,0,1,0,0,"day-and-night encounter exercise, anti-submarine warfare exercise, and practise surface targeting firing",NA,2
mme1722,Eagle 15/9b,Eagle,830,Singapore,1998,"surabaya, java sea, karlmata straits and natuna sea",-7.2574719,112.7520883,11/9/98,1998,11,9,11/18/98,1998,11,18,0,0,1,1,0,0,1,0,0,"day-and-night encounter exercise, anti-submarine warfare exercise, and practise surface targeting firing",NA,2
mme1723,Safkar Indopura,Safkar Indopura,850,Indonesia,1998,"Combat Training Centre outside the Southern Sumatra town of Baturaja, Indonesia",-5.0402647,103.8390162,11/13/98,1998,11,13,11/22/98,1998,11,22,0,0,1,0,0,0,1,0,0,improve combat skills and strengthen cooperation and friendship between the two armies,NA,2
mme1723,Safkar Indopura,Safkar Indopura,830,Singapore,1998,"Combat Training Centre outside the Southern Sumatra town of Baturaja, Indonesia",-5.0402647,103.8390162,11/13/98,1998,11,13,11/22/98,1998,11,22,0,0,1,0,0,0,1,0,0,improve combat skills and strengthen cooperation and friendship between the two armies,NA,2
mme1724,Kiwi Cobra,NA,920,New Zealand,1998,"Burnham Military Camp, New Zealand",-43.6152861,172.3146207,11/22/98,1998,11,22,12/1/98,1998,12,1,1,0,1,0,0,0,1,0,0,combat simulation systems and computer-based communications technology during a joint exercise,NA,2
mme1724,Kiwi Cobra,NA,830,Singapore,1998,"Burnham Military Camp, New Zealand",-43.6152861,172.3146207,11/22/98,1998,11,22,12/1/98,1998,12,1,1,0,1,0,0,0,1,0,0,combat simulation systems and computer-based communications technology during a joint exercise,NA,2
mme1725,Rainbow Serpent 98,NA,900,Australia,1998,Brisbane,-27.4704528,153.0260341,1998-11-xx,1998,11,xx,1998-11-xx,1998,11,xx,1,0,0,0,0,0,1,0,0,combined command post exercise to evaluate the effectiveness of procedures,NA,5
mme1725,Rainbow Serpent 98,NA,20,Canada,1998,Brisbane,-27.4704528,153.0260341,1998-11-xx,1998,11,xx,1998-11-xx,1998,11,xx,1,0,0,0,0,0,1,0,0,combined command post exercise to evaluate the effectiveness of procedures,NA,5
mme1725,Rainbow Serpent 98,NA,920,New Zealand,1998,Brisbane,-27.4704528,153.0260341,1998-11-xx,1998,11,xx,1998-11-xx,1998,11,xx,1,0,0,0,0,0,1,0,0,combined command post exercise to evaluate the effectiveness of procedures,NA,5
mme1725,Rainbow Serpent 98,NA,200,United Kingdom,1998,Brisbane,-27.4704528,153.0260341,1998-11-xx,1998,11,xx,1998-11-xx,1998,11,xx,1,0,0,0,0,0,1,0,0,combined command post exercise to evaluate the effectiveness of procedures,NA,5
mme1725,Rainbow Serpent 98,NA,2,United States,1998,Brisbane,-27.4704528,153.0260341,1998-11-xx,1998,11,xx,1998-11-xx,1998,11,xx,1,0,0,0,0,0,1,0,0,combined command post exercise to evaluate the effectiveness of procedures,NA,5
mme1726,Southern Cross,Southern Cross,160,Argentina,1998,"Argentina, Bordering Uruguay",-38.416097,-63.616672,11/2/98,1998,11,2,11/7/98,1998,11,7,0,0,1,0,0,0,0,1,0,military leaders of the mercosur states discussed military training and operations on missions including humanitarian aid and escort of envoys,NA,4
mme1726,Southern Cross,Southern Cross,140,Brazil,1998,"Argentina, Bordering Uruguay",-38.416097,-63.616672,11/2/98,1998,11,2,11/7/98,1998,11,7,0,0,1,0,0,0,0,1,0,military leaders of the mercosur states discussed military training and operations on missions including humanitarian aid and escort of envoys,NA,4
mme1726,Southern Cross,Southern Cross,150,Paraguay,1998,"Argentina, Bordering Uruguay",-38.416097,-63.616672,11/2/98,1998,11,2,11/7/98,1998,11,7,0,0,1,0,0,0,0,1,0,military leaders of the mercosur states discussed military training and operations on missions including humanitarian aid and escort of envoys,NA,4
mme1726,Southern Cross,Southern Cross,165,Uruguay,1998,"Argentina, Bordering Uruguay",-38.416097,-63.616672,11/2/98,1998,11,2,11/7/98,1998,11,7,0,0,1,0,0,0,0,1,0,military leaders of the mercosur states discussed military training and operations on missions including humanitarian aid and escort of envoys,NA,4
mme1727,-9,NA,615,Algeria,1998,Luga training ground in Leningrad Region,58.7377484,29.8496614,1998-11-xx,1998,11,xx,1998-11-xx,1998,11,xx,0,1,0,0,0,0,1,0,0,missile troops and artillery exercise,NA,2
mme1727,-9,NA,365,Russia,1998,Luga training ground in Leningrad Region,58.7377484,29.8496614,1998-11-xx,1998,11,xx,1998-11-xx,1998,11,xx,0,1,0,0,0,0,1,0,0,missile troops and artillery exercise,NA,2
mme1728,-9,NA,160,Argentina,1998,"off the coast between the bases of Talcahuano and Valparaiso, Chile",-36.7247834,-73.1169808,1998-12-xx,1998,12,xx,1998-12-xx,1998,12,xx,0,0,0,1,0,0,1,0,0,ships sailed the first miles until the moment of the first deck exercise,NA,2
mme1728,-9,NA,155,Chile,1998,"off the coast between the bases of Talcahuano and Valparaiso, Chile",-36.7247834,-73.1169808,1998-12-xx,1998,12,xx,1998-12-xx,1998,12,xx,0,0,0,1,0,0,1,0,0,ships sailed the first miles until the moment of the first deck exercise,NA,2
mme1729,Cooperative Determination-98,Cooperative Determination,373,Azerbaijan,1998,"G. S. Rakovski Military Academy, Sofia, Bulgaria",42.6913517,23.347192,12/6/98,1998,12,6,12/13/98,1998,12,13,0,0,0,0,0,0,0,1,0,"enforce peace in a mock scenario of an island undergoing natural disasters and civil war,",NA,13
mme1729,Cooperative Determination-98,Cooperative Determination,355,Bulgaria,1998,"G. S. Rakovski Military Academy, Sofia, Bulgaria",42.6913517,23.347192,12/6/98,1998,12,6,12/13/98,1998,12,13,0,0,0,0,0,0,0,1,0,"enforce peace in a mock scenario of an island undergoing natural disasters and civil war,",NA,13
mme1729,Cooperative Determination-98,Cooperative Determination,220,France,1998,"G. S. Rakovski Military Academy, Sofia, Bulgaria",42.6913517,23.347192,12/6/98,1998,12,6,12/13/98,1998,12,13,0,0,0,0,0,0,0,1,0,"enforce peace in a mock scenario of an island undergoing natural disasters and civil war,",NA,13
mme1729,Cooperative Determination-98,Cooperative Determination,310,Hungary,1998,"G. S. Rakovski Military Academy, Sofia, Bulgaria",42.6913517,23.347192,12/6/98,1998,12,6,12/13/98,1998,12,13,0,0,0,0,0,0,0,1,0,"enforce peace in a mock scenario of an island undergoing natural disasters and civil war,",NA,13
mme1729,Cooperative Determination-98,Cooperative Determination,325,Italy,1998,"G. S. Rakovski Military Academy, Sofia, Bulgaria",42.6913517,23.347192,12/6/98,1998,12,6,12/13/98,1998,12,13,0,0,0,0,0,0,0,1,0,"enforce peace in a mock scenario of an island undergoing natural disasters and civil war,",NA,13
mme1729,Cooperative Determination-98,Cooperative Determination,359,Moldova,1998,"G. S. Rakovski Military Academy, Sofia, Bulgaria",42.6913517,23.347192,12/6/98,1998,12,6,12/13/98,1998,12,13,0,0,0,0,0,0,0,1,0,"enforce peace in a mock scenario of an island undergoing natural disasters and civil war,",NA,13
mme1729,Cooperative Determination-98,Cooperative Determination,343,North Macedonia,1998,"G. S. Rakovski Military Academy, Sofia, Bulgaria",42.6913517,23.347192,12/6/98,1998,12,6,12/13/98,1998,12,13,0,0,0,0,0,0,0,1,0,"enforce peace in a mock scenario of an island undergoing natural disasters and civil war,",NA,13
mme1729,Cooperative Determination-98,Cooperative Determination,360,Romania,1998,"G. S. Rakovski Military Academy, Sofia, Bulgaria",42.6913517,23.347192,12/6/98,1998,12,6,12/13/98,1998,12,13,0,0,0,0,0,0,0,1,0,"enforce peace in a mock scenario of an island undergoing natural disasters and civil war,",NA,13
mme1729,Cooperative Determination-98,Cooperative Determination,225,Switzerland,1998,"G. S. Rakovski Military Academy, Sofia, Bulgaria",42.6913517,23.347192,12/6/98,1998,12,6,12/13/98,1998,12,13,0,0,0,0,0,0,0,1,0,"enforce peace in a mock scenario of an island undergoing natural disasters and civil war,",NA,13
mme1729,Cooperative Determination-98,Cooperative Determination,640,Turkey,1998,"G. S. Rakovski Military Academy, Sofia, Bulgaria",42.6913517,23.347192,12/6/98,1998,12,6,12/13/98,1998,12,13,0,0,0,0,0,0,0,1,0,"enforce peace in a mock scenario of an island undergoing natural disasters and civil war,",NA,13
mme1729,Cooperative Determination-98,Cooperative Determination,369,Ukraine,1998,"G. S. Rakovski Military Academy, Sofia, Bulgaria",42.6913517,23.347192,12/6/98,1998,12,6,12/13/98,1998,12,13,0,0,0,0,0,0,0,1,0,"enforce peace in a mock scenario of an island undergoing natural disasters and civil war,",NA,13
mme1729,Cooperative Determination-98,Cooperative Determination,2,United States,1998,"G. S. Rakovski Military Academy, Sofia, Bulgaria",42.6913517,23.347192,12/6/98,1998,12,6,12/13/98,1998,12,13,0,0,0,0,0,0,0,1,0,"enforce peace in a mock scenario of an island undergoing natural disasters and civil war,",NA,13
mme1729,Cooperative Determination-98,Cooperative Determination,704,Uzbekistan,1998,"G. S. Rakovski Military Academy, Sofia, Bulgaria",42.6913517,23.347192,12/6/98,1998,12,6,12/13/98,1998,12,13,0,0,0,0,0,0,0,1,0,"enforce peace in a mock scenario of an island undergoing natural disasters and civil war,",NA,13
mme173,-9,NA,350,Greece,1981,"gulf of lakonikos, southern greece",37.0798106,22.4309454,3/28/81,1981,3,28,1981-04-xx,1981,4,xx,0,0,0,0,1,0,1,0,0,a week-long military exercise,NA,2
mme173,-9,NA,2,United States,1981,"gulf of lakonikos, southern greece",37.0798106,22.4309454,3/28/81,1981,3,28,1981-04-xx,1981,4,xx,0,0,0,0,1,0,1,0,0,a week-long military exercise,NA,2
